Jonathan, Jonathan, Chris		mg/L
516.0000	-0.0018	0.0230	0.0085	0.0167	0.0501	0.0481	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
518.0000	-0.0022	0.0234	0.0083	0.0168	0.0508	0.0489	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
520.0000	-0.0020	0.0235	0.0087	0.0173	0.0515	0.0495	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
522.0000	-0.0020	0.0239	0.0093	0.0181	0.0526	0.0504	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
524.0000	-0.0019	0.0242	0.0098	0.0186	0.0534	0.0515	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
526.0000	-0.0021	0.0245	0.0099	0.0192	0.0545	0.0527	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
528.0000	-0.0019	0.0251	0.0106	0.0201	0.0564	0.0544	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
530.0000	-0.0019	0.0254	0.0115	0.0215	0.0578	0.0561	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
532.0000	-0.0022	0.0261	0.0118	0.0225	0.0599	0.0581	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
534.0000	-0.0020	0.0261	0.0129	0.0239	0.0614	0.0596	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
536.0000	-0.0019	0.0270	0.0141	0.0257	0.0643	0.0623	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
538.0000	-0.0021	0.0271	0.0150	0.0271	0.0656	0.0643	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
540.0000	-0.0019	0.0285	0.0164	0.0292	0.0693	0.0678	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
542.0000	-0.0020	0.0287	0.0178	0.0313	0.0717	0.0703	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
544.0000	-0.0021	0.0294	0.0192	0.0336	0.0748	0.0738	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
546.0000	-0.0021	0.0311	0.0210	0.0363	0.0797	0.0785	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
548.0000	-0.0019	0.0314	0.0228	0.0389	0.0823	0.0815	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
550.0000	-0.0021	0.0326	0.0247	0.0420	0.0869	0.0862	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
552.0000	-0.0021	0.0338	0.0268	0.0452	0.0914	0.0911	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
554.0000	-0.0020	0.0350	0.0291	0.0487	0.0964	0.0961	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
556.0000	-0.0021	0.0361	0.0313	0.0521	0.1011	0.1010	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
558.0000	-0.0020	0.0375	0.0338	0.0558	0.1062	0.1064	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
560.0000	-0.0020	0.0381	0.0364	0.0599	0.1106	0.1113	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
562.0000	-0.0021	0.0412	0.0393	0.0642	0.1189	0.1196	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
564.0000	-0.0020	0.0422	0.0426	0.0693	0.1245	0.1258	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
566.0000	-0.0021	0.0442	0.0458	0.0742	0.1318	0.1333	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
568.0000	-0.0022	0.0457	0.0483	0.0781	0.1374	0.1391	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
570.0000	-0.0023	0.0479	0.0504	0.0815	0.1440	0.1456	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
572.0000	-0.0025	0.0515	0.0532	0.0860	0.1536	0.1550	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
574.0000	-0.0026	0.0533	0.0563	0.0910	0.1610	0.1627	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
576.0000	-0.0028	0.0572	0.0600	0.0969	0.1723	0.1741	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
578.0000	-0.0029	0.0598	0.0638	0.1027	0.1820	0.1837	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
580.0000	-0.0029	0.0625	0.0691	0.1110	0.1938	0.1959	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
582.0000	-0.0026	0.0632	0.0737	0.1175	0.2010	0.2034	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
584.0000	-0.0029	0.0670	0.0802	0.1282	0.2152	0.2191	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
586.0000	-0.0028	0.0712	0.0861	0.1373	0.2283	0.2328	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
588.0000	-0.0025	0.0707	0.0929	0.1475	0.2365	0.2425	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
590.0000	-0.0024	0.0737	0.1009	0.1601	0.2513	0.2588	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
592.0000	-0.0024	0.0758	0.1091	0.1727	0.2651	0.2742	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
594.0000	-0.0024	0.0810	0.1159	0.1834	0.2826	0.2921	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
596.0000	-0.0024	0.0854	0.1235	0.1951	0.2998	0.3099	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
598.0000	-0.0024	0.0874	0.1322	0.2086	0.3145	0.3266	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
600.0000	-0.0023	0.0915	0.1400	0.2207	0.3312	0.3442	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
602.0000	-0.0023	0.0951	0.1480	0.2329	0.3470	0.3610	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
604.0000	-0.0023	0.0980	0.1543	0.2424	0.3594	0.3742	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000
